Beatles in Their Own Words;[];16.99;Barry Miles (Compiler),  Pearce Marchbank (Editor);['Books', 'Humor & Entertainment', 'Pop Culture'];"{'Publisher': 'Putnam Pub Group; First Edition (February 1, 1979)', 'Language': 'English', 'ISBN 10': '0825639255', 'ISBN 13': '978-0825639258', 'Item Weight': '9.6 ounces'}";0825639255
title;description;price;store;categories;details;parent_asin
The Soaring Pilot's Manual;"['About the Author', ""Ken Stewart started gliding in 1972 and by 1976 held an Instructor's Rating.\xa0 In 1982 he became National Coach to the British Gliding Association, a post he held for six years before becoming an airline pilot.\xa0 As National Coach he was involved in all aspects of the sport, including the training of instructors, and cross-country and competition training.\xa0 He is the holder of the FAI Diamond Badge.""]";50.0;Ken Stewart (Author);['Books', 'Engineering & Transportation', 'Transportation'];"{'Publisher': 'Crowood; Second Edition (December 15, 2008)', 'Language': 'English', 'Paperback': '400 pages', 'ISBN 10': '1847970443', 'ISBN 13': '978-1847970442', 'Item Weight': '1.69 pounds', 'Dimensions': '6.25 x 1.42 x 8.5 inches'}";1847970443
title;description;price;store;categories;details;parent_asin
Novi V-8 Indy Cars 1941-1965;['About the Author', 'Karl Ludvigsen has a distinguished record of accomplishment at senior levels throughout the worldwide motor industry. He has received wide recognition for his work as an editor, journalist, historian and author. Not only has he been employed at senior levels with Ford of Europe, Fiat North America, and General Motors, but he has also been involved in editorial roles with Motor Trend magazine, Auto Age, and Sports Car Illustrated and Car and Driver. Ludvigsen is in demand from the press of North America and Europe as a source of information on industry trends, and he is a frequent speaker at conferences. Currently, Ludvigsen acts as Chairman of Ludvigsen Associates Limited (a consulting company), Managing Director of Euromotor Reports Limited and Director of Ludvigsen Library Limited.'];31.87;Karl Ludvigsen (Author);['Books', 'Engineering & Transportation', 'Automotive'];"{'Publisher': 'Iconografix, Inc.; First Edition (April 26, 2001)', 'Language': 'English', 'Paperback': '128 pages', 'ISBN 10': '1583880372', 'ISBN 13': '978-1583880371', 'Item Weight': '1.1 pounds', 'Dimensions': '10.25 x 0.25 x 8.5 inches'}";1583880372
title;description;price;store;categories;details;parent_asin
Redhook: A Microbrew Success Story;"['From Kirkus Reviews', ""A diverting history of the makers of Redhookmerry pranksters of the brewing businessmildly tainted by Seattleite Krebs's idolatrous tone. From a tumbledown converted transmission shop in Ballard, Wash., came Redhook Ale, an offbeat craft beer that was to the brewing business what Starbucks was to coffee: a blast of fresh air, loaded with character and flavor. And little wonder, as both were the brainchild of Gordon Bowkerin Redhook's case, along with Paul Shipman and the whole brew house cast. Red hook cultivated an eccentric image as the maker of an eccentric product, an ale that reviewers at first described as tasting ``like bananas.'' The wild northwest yeast gave it distinction, claimed Redhooks makers; it was the Belgian style they were really after, they claimed. Actually, the yeast was contaminated, but by then they had a following, so why announce their continuous tinkering? Still, tinker they did, finally getting the yeast right with a chemists help, and also going public, the first microb rewer to do so, with a stock offering that shot skyward. The microbrew market has since bottomed out, and Redhook's bohemian image has been tarnished by expansion that robbed it of its handcrafted cachet. Krebs complements the Redhook story with lots of e ntertaining craft brew tidbits (what puts the steam in Anchor, when is a bottom-fermenting beer an ale), but he also creates a godlike aura around both Bowker and Shipman, as if no one else ever had a good idea when it came to fashioning authentic local p roducts that educated the American palate. The early years make the story herea time when food and drink were in as much ferment as Redhook's bitterand Krebs does tell the story with flair. (20 b&w photos, not seen) --"", 'Copyright ©1998, Kirkus Ass ociates, LP. All rights reserved.', 'Review', '""A surprisingly candid, revealing, and informative inside story from the decade\'s hottest little industry. I have known the two principal characters for almost twenty years, and helped inspire their dream, but I now have a far better understanding of their business triumphs and calamities."" --', 'Michael Jackson, author of ULTIMATE BEER']";5.7;Peter Krebs (Author);['Books', 'History', 'Americas'];"{'Publisher': 'Four Walls Eight Windows; First Edition (November 13, 1998)', 'Language': 'English', 'Hardcover': '208 pages', 'ISBN 10': '1568581068', 'ISBN 13': '978-1568581064', 'Item Weight': '13.1 ounces', 'Dimensions': '6.25 x 1 x 8.75 inches'}";1568581068
title;description;price;store;categories;details;parent_asin
Out of Sheer Rage: Wrestling with D. H. Lawrence;['Review', '“The funniest book I have ever read.” ―', 'Steve Martin', '“Painfully funny . . . sheer pleasure.” ―', 'David Lodge, The Times (London)', '“An intriguing, magnetic, genre-rattling book.” ―', 'The Sunday Times (London)', '“Marvelous . . . a glorious truant from study . . . gives a better picture of Lawrence than any biography I know.” ―', 'James Wood, The Guardian (UK)', '“Funny and self-laceratingly candid but with a nice Nabokovian spin on the fatal and irresistable allure of procrastination.” ―', 'William Boyd, Books of the Year, The Spectator (UK)', '“Dizzying fun . . . Dyer is several kinds of good writer.” ―', 'David Kipen, San Francisco Chronicle', '“The kind of book that gives literary criticism a bad name. Hilarious!” ―', 'John Berger', 'About the Author', 'Geoff Dyer', 'is the award-winning author of many books, including', 'Out of Sheer Rage', ',', 'Yoga for People Who Can’t Be Bothered to Do It', ',', 'Zona', ',', 'See / Saw', ',', 'and the essay collection', 'Otherwise Known as the Human Condition', '(winner of a National Book Critics Circle Award for criticism). A fellow of the Royal Society of Literature and a member of the American Academy of Arts and Sciences, Dyer lives in Los Angeles, where he is writer-in-residence at the University of Southern California. His books have been translated into twenty-four languages.'];13.29;Geoff Dyer (Author);['Books', 'Literature & Fiction', 'History & Criticism'];{'Publisher': 'Picador (November 10, 2009)', 'Language': 'English', 'Paperback': '256 pages', 'ISBN 10': '0312429460', 'ISBN 13': '978-0312429461', 'Item Weight': '8 ounces', 'Dimensions': '5.56 x 0.69 x 8.27 inches'};0312429460
title;description;price;store;categories;details;parent_asin
Polly and the Shadow Goblin: Book 2, Mother of Witches;[];19.99;Alec Zandur (Author);['Books', 'Literature & Fiction', 'Mythology & Folk Tales'];"{'Publisher': 'XLIBRIS; Illustrated edition (March 17, 2014)', 'Language': 'English', 'Paperback': '114 pages', 'ISBN 10': '1493183265', 'ISBN 13': '978-1493183265', 'Item Weight': '6.2 ounces', 'Dimensions': '6 x 0.29 x 9 inches'}";1493183265
title;description;price;store;categories;details;parent_asin
The Knowledge-Value Revolution or a History of the Future;"['From Library Journal', 'Soar with Sakaiya on a dizzying journey with this prophetic view of the future. His latest work (he has written 30 books) has already sold over 500,000 copies in Japan and should be successful in this English edition. Sakaiya easily transcends other works in this genre, such as Alvin Toffler\'s The Third Wave ( LJ 4/1/80) or Daniel Bell\'s The Coming of Post-Industrial Society ( LJ 7/73), as he describes a future knowledge-value society. Knowledge-value is ""the price of and the value created by wisdom, and the worth, or price a society gives to that wisdom."" Massive changes will characterize this brave new world, and Sakaiya describes the three main ""disrupters"" as technological advances, population shifts, and dwindling resources. His review of history and broad-brushed approach without footnotes may frustrate some. This is sure to be in demand by CEOs and futurist thinkers and is strongly recommended for most libraries.', '- Dale Farris, Groves, Tex.', 'Copyright 1991 Reed Business Information, Inc.', 'From Kirkus Reviews', ""Millennial murk that, under the title Chika Kakumei, was a 1985 best-seller in Japan. A former official at his homeland's redoubtable Ministry of International Trade and Industry, Sakaiya prophesies a brave new postindustrial world in which leisure time and wisdom abound but material as well as human resources are in short supply. In the Arcadian environment he envisions, the mass-produced manufactures that underpin modern consumer societies will yield to goods that somehow combine utility with the equivalent of intelligence and distinctively personal appeal. Unfortunately, the author is decidedly vague as to what constitutes a so-called knowledge-value product, making it almost impossible to gain more than an impression of what the near- and longer-term future might hold--if his predictions come true. Paradoxically, perhaps, Sakaiya's projections are based on notably specific conclusions drawn from selective surveys of Middle Eastern, Oriental, and Western civilizations. The author espouses cyclical theory to the extent that he dwells on instances from the past illustrating how conspicuous consumption gave way to thrift, and materialism to spiritual values. In like vein, Sakaiya makes a persuasive case for the proposition that art and fashion are harbingers of marketplace trends. Of particular interest to US readers who bear with the author's discontinuous critique is his conviction that America's open society is better equipped than that of conformist Japan to capitalize on New Age economics. Be that as it may, Sakaiya's musings are too mystical and mystifying to provide a decent return on any time invested trying to make sense of them. --"", 'Copyright ©1991, Kirkus Associates, LP. All rights reserved.']";5.48;Taichi Sakaiya (Author),  George Fields (Author),  William Marsh (Translator);['Books', 'Politics & Social Sciences', 'Social Sciences'];"{'Publisher': 'Kodansha USA Inc; First Edition (January 1, 1991)', 'Language': 'English', 'Hardcover': '379 pages', 'ISBN 10': '0870119427', 'ISBN 13': '978-0870119422', 'Item Weight': '1.4 pounds', 'Dimensions': '5.75 x 1.5 x 8.75 inches'}";0870119427
title;description;price;store;categories;details;parent_asin
